t,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7
86,0,0,0,0,0,0.04574,0.00874,0.00444,0.0021,0.01314,0.09818,0.18258,0.5821,0.81914
87,0,0,0,0,0,0.0455,0.00864,0.00454,0.00212,0.01328,0.09902,0.18108,0.57776,0.81854
88,0,0,0,0,0,0.04574,0.0087,0.00466,0.0021,0.0132,0.09824,0.1788,0.57434,0.81918
89,0,0,0,0,0,0.0456,0.00852,0.00464,0.00208,0.013,0.09848,0.17802,0.57422,0.81916
90,0,0,0,0,0,0.04542,0.00866,0.00462,0.00208,0.01294,0.09814,0.17628,0.57108,0.8176
91,0,0,0,0,0,0.0457,0.00856,0.00456,0.00212,0.0125,0.09812,0.17586,0.56824,0.81792
92,0,0,0,0,0,0.04562,0.00868,0.00462,0.0021,0.01258,0.098,0.17426,0.56542,0.81806
93,0,0,0,0,0,0.04606,0.0084,0.00452,0.00208,0.01232,0.09724,0.17314,0.5612,0.817
94,0,0,0,0,0,0.04604,0.0087,0.00444,0.00208,0.01222,0.097,0.173,0.5557,0.81622
95,0,0,0,0,0,0.04592,0.00864,0.00448,0.00206,0.01224,0.0965,0.17108,0.55156,0.81614
96,0,0,0,0,0,0.0461,0.0085,0.00448,0.00206,0.01204,0.09658,0.16912,0.54706,0.81626
97,0,0,0,0,0,0.04604,0.00848,0.00448,0.00204,0.01212,0.09636,0.16826,0.54688,0.81606
98,0,0,0,0,0,0.04652,0.0083,0.00454,0.00212,0.01202,0.09618,0.167,0.54196,0.81474
99,0,0,0,0,0,0.04646,0.00836,0.00452,0.0021,0.01216,0.09588,0.16618,0.539,0.81614
