date,ar,avg_15,avg_252,std_252,ar_shift
1987-11-05,0.91050536643739,0.898034563801307,0.7707604670333214,0.0333281776155863,3.8188135647856263
1987-11-06,0.9102165173475454,0.9058021307444396,0.7713795321536379,0.03444958138618437,3.902009637908415
1987-11-09,0.9105758415701299,0.9073502364717265,0.7720072779647406,0.035526526880218755,3.8096310107460916
1987-11-10,0.910449002246065,0.9086570298383148,0.7726373651130178,0.036557437286442306,3.7207111554217502
1987-11-11,0.9103381194078546,0.9093412474189617,0.77326947610726,0.03754639246479078,3.6240970804133394
1987-11-12,0.910592106512349,0.9099070881028977,0.7738972720405902,0.03850620881178157,3.532152872465937
1987-11-13,0.9103310577593613,0.9105195133647965,0.7745263424634395,0.03942773694919166,3.4491751600302054
1987-11-16,0.9099756782369681,0.9105037875388869,0.7751556844190148,0.040312632138232114,3.3574613202076
1987-11-17,0.9099206512218737,0.9105502601139397,0.7757660954618655,0.04117819867657602,3.273192344101866
1987-11-18,0.9097645526561664,0.9106297119666092,0.776376733639878,0.04201465160157377,3.1953847814770984
1987-11-19,0.9099745186402933,0.9105481438784174,0.7769811532379598,0.04283196985582851,3.118394766573689
1987-11-20,0.9096884333771449,0.91040337988728,0.7775811468216279,0.04362359696843051,3.0447336372049465
1987-11-23,0.9094707364870045,0.9102644958728218,0.7781828439991076,0.044389242114201075,2.9755329350725357
1987-11-24,0.9092408245445895,0.9101286623892986,0.778785543238634,0.04513029828696846,2.910309130143515
1987-11-25,0.9090077614739046,0.910003411194576,0.7793899310273198,0.0458475210990417,2.8488667879142158
1987-11-27,0.9089877682967612,0.9099022379852006,0.7799963136345552,0.046544542388667086,2.791002289073436
1987-11-30,0.9103904911316321,0.9099138362374731,0.7806089762562077,0.047238363366042944,2.7372849262219683
1987-12-01,0.9102021140119236,0.909888921066926,0.7812137458361283,0.04791589487735206,2.6854382154431446
1987-12-02,0.9100794667498451,0.909864285367178,0.7818206484383613,0.04857381077602624,2.636063238258693
1987-12-03,0.910637677024252,0.9098842558749377,0.7824327071269437,0.049219661561967436,2.5894438259704984
1987-12-04,0.9104524805612038,0.9098749474781948,0.7830438266215091,0.04984782471766095,2.5443662100615145
1987-12-07,0.9105991833702473,0.9098928225189205,0.7836563420197046,0.05046176719028529,2.5016262316615507
1987-12-08,0.9106668038416321,0.9099388975592314,0.7842678536135756,0.05106231669836401,2.4611308705012624
1987-12-09,0.9104312811297592,0.9099729395530904,0.784879833917291,0.05164555576772801,2.422146567623287
1987-12-10,0.9101866361698633,0.9100010784540035,0.7854931722600557,0.05221142637129526,2.3846869324834157
1987-12-11,0.9099070644229095,0.9099965815061779,0.7861048750147642,0.052761760074773935,2.3481344503260395
1987-12-14,0.910101372208726,0.9100241107616166,0.7867186463042747,0.05330039458517185,2.313406221792689
1987-12-15,0.9099372743510156,0.910055213285884,0.7873323149395047,0.053824796653633,2.2800438826756975
1987-12-16,0.909847601184601,0.9100956650618848,0.78794461504988,0.05433698767953646,2.2480276369462304
1987-12-17,0.9098580516849135,0.910152351075952,0.7885591552863578,0.05483628414306726,2.217385763637065
1987-12-18,0.9100217691138546,0.9102212844637582,0.7891743556534003,0.05532563946651664,2.1878993171622727
1987-12-21,0.9096650529527689,0.9101729219185006,0.7897894279511272,0.05580002805787954,2.15740920134491
1987-12-22,0.90942182208583,0.9101209024567611,0.7904013214445257,0.05626301568303131,2.1278557425129696
1987-12-23,0.9092275065369473,0.9100641051092346,0.7910137179521636,0.056713171036638706,2.0991664719322487
1987-12-24,0.9090985953590696,0.9099614996648892,0.7916264807518525,0.05715156953310716,2.0705471412204477
1987-12-28,0.9095249160414132,0.9098996620302363,0.7922379473173607,0.05758547427744679,2.043253375772881
1987-12-29,0.9093545355622916,0.909816685509706,0.7928485759171052,0.05800840370994898,2.0163993854659306
1987-12-30,0.9090443098456642,0.9097085192433081,0.7934580885423989,0.058419340689682846,1.9899305491723849
1987-12-31,0.9088362024103328,0.909602180662013,0.7940571626645576,0.058825584048393685,1.9641966988785136
1988-01-04,0.9095396115958131,0.9095590456904097,0.7946407404130595,0.0592390630993495,1.9399075418296419
1988-01-05,0.9090407427071947,0.9095012909093619,0.795221050046844,0.05964084916417662,1.916140404841194
1988-01-06,0.9088143374546156,0.9094154885924213,0.79580030908311,0.06003269919109571,1.892554908245125
1988-01-07,0.9085756977859386,0.9093247168214161,0.7963784069490237,0.06041478413319044,1.8695144159315535
1988-01-08,0.9114106221795137,0.9094289182210769,0.796969020643904,0.06080923026015924,1.8493886059079743
1988-01-11,0.9110376297814099,0.9095075567608433,0.7975576003810455,0.0611929685925036,1.829457843846329
1988-01-12,0.9108917780688544,0.9095655573578434,0.7981484142501476,0.06156596033376063,1.809719892350944
1988-01-13,0.9105909071502103,0.9096272809710061,0.7987413137977107,0.061926904502213394,1.7905943800134894
1988-01-14,0.9104898200728643,0.9096984808368084,0.7993331356478004,0.06227978654121103,1.7720893297535365
1988-01-15,0.9107514289193287,0.9098000756623004,0.7999293411721982,0.06262481609264216,1.7544280581609726
1988-01-18,0.9105962615718708,0.9098999200764872,0.800522829085295,0.06296253805574684,1.7371772861880195
1988-01-19,0.9104849327932957,0.9099639211932794,0.8011225747134645,0.06328775491918426,1.7197852352133622
1988-01-20,0.9109612942485904,0.9100710384390326,0.8017241098988016,0.06360895136972715,1.703328324192365
1988-01-21,0.9107071936210543,0.910181897357392,0.8023174941633708,0.0639258494775454,1.6873362509153609
1988-01-22,0.9102872801182306,0.9102786358712519,0.8029057571461615,0.0642351093700383,1.6715606119162798
1988-01-25,0.9099374310753923,0.9103051571698905,0.8034935959265546,0.0645345780775347,1.6551059048531747
1988-01-26,0.9097673264100735,0.9103535960834157,0.804080181829357,0.06482658409393341,1.6393492845476634
1988-01-27,0.9095310497601785,0.9104013769037865,0.804667712941987,0.06510921043605997,1.6239432678366525
1988-01-28,0.9093420017256233,0.9104524638330989,0.8052572650057414,0.06538223707712404,1.6089262700398368
1988-01-29,0.9092289195174583,0.9103070169889619,0.805847168546625,0.06564755034426369,1.5912223364700868
1988-02-01,0.9090570574744583,0.9101749788351651,0.8064344389082079,0.06590678368259095,1.5740495003757846
1988-02-02,0.9088148920017307,0.9100365197640234,0.8070238541922269,0.0661560970174304,1.557115220153562
1988-02-03,0.9086662520708205,0.9099082094253975,0.8076096333730476,0.06640048193123342,1.540630023714192
1988-02-04,0.908469677642406,0.909773533263367,0.8081964192696243,0.0666363462907279,1.5243499928788355
1988-02-05,0.9082954940073714,0.9096098042692364,0.8087859935454079,0.06686263496171946,1.5079245797230798
1988-02-08,0.9075784876868278,0.909408619343567,0.8093728235252249,0.06707868601960065,1.4913201458524583
1988-02-09,0.9074835937107668,0.9092085300713983,0.8099581708059171,0.06728918448103756,1.4749823471772119
1988-02-10,0.9076748495894141,0.9089894337607867,0.8105425387977282,0.06749632726708837,1.4585518790303393
1988-02-11,0.9074555353586324,0.9087726565432919,0.8111280119669864,0.06769503430562024,1.442419604006298
1988-02-12,0.9071641662761868,0.9085644489538223,0.8117107806758591,0.06788763750824363,1.4266760758348995
1988-02-16,0.9071127056678663,0.908376133926654,0.8122890499696914,0.06807766028347303,1.4114334064487413
1988-02-17,0.9068817917140276,0.9081837649469177,0.8128684264447597,0.06825942778733285,1.3963688473791458
1988-02-18,0.9067273386952079,0.9079968508759196,0.8134504323007375,0.06843242870877743,1.3816025583066172
1988-02-19,0.906737035913027,0.9078231864884132,0.8140356233915494,0.06859758439840243,1.3672137863071456
1988-02-22,0.9067278337304114,0.9076564474359434,0.8146195371769331,0.06875829410277466,1.353100909105537
1988-02-23,0.9066342257859653,0.9074949253233772,0.8152057246702828,0.06891101048146468,1.33925188454344
1988-02-24,0.9065270668530482,0.9073424036467983,0.815793696213442,0.06905599669312369,1.3257169806727638
1988-02-25,0.9062507058600767,0.9071813672327487,0.8163818098654891,0.06919318533430263,1.312261560565062
1988-02-26,0.9060931087902496,0.9070229293092715,0.8169710517664586,0.06932278357538728,1.299022816140716
